CNT,SCHOOLID,SCHTYPE,SCHSIZE,STRATIO,COUNTRY_AVG_GAP,TRAJECTORY,EQUITY_RISK_SCORE
LTU,44000203.0,3.0,468.0,,106.9,Widening,60.3
LTU,44000204.0,3.0,793.0,,106.9,Widening,64.4
LTU,44000205.0,3.0,482.0,,106.9,Widening,77.8
LTU,44000206.0,3.0,364.0,,106.9,Widening,64.4
LTU,44000207.0,3.0,64.0,,106.9,Widening,60.3
LTU,44000208.0,3.0,587.0,,106.9,Widening,70.6
LTU,44000209.0,3.0,399.0,,106.9,Widening,65.0
LTU,44000210.0,3.0,338.0,,106.9,Widening,60.3
LTU,44000211.0,3.0,387.0,,106.9,Widening,75.3
LTU,44000212.0,3.0,777.0,,106.9,Widening,58.5
LTU,44000213.0,3.0,558.0,,106.9,Widening,60.3
LTU,44000214.0,3.0,94.0,,106.9,Widening,64.4
LTU,44000215.0,3.0,499.0,,106.9,Widening,74.1
LTU,44000216.0,3.0,35.0,,106.9,Widening,58.5
LTU,44000217.0,2.0,907.0,,106.9,Widening,60.3
LTU,44000218.0,3.0,227.0,,106.9,Widening,59.7
LTU,44000219.0,3.0,25.0,,106.9,Widening,65.7
LTU,44000220.0,3.0,737.0,,106.9,Widening,64.4
LTU,44000221.0,3.0,519.0,,106.9,Widening,70.6
LTU,44000222.0,3.0,753.0,,106.9,Widening,59.7
LTU,44000223.0,3.0,899.0,,106.9,Widening,65.0
LTU,44000224.0,3.0,954.0,,106.9,Widening,59.1
LTU,44000225.0,3.0,277.0,,106.9,Widening,74.7
LTU,44000226.0,3.0,100.0,,106.9,Widening,65.7
LTU,44000227.0,3.0,369.0,,106.9,Widening,60.3
LTU,44000228.0,3.0,160.0,,106.9,Widening,60.3
LTU,44000229.0,3.0,283.0,,106.9,Widening,59.7
LTU,44000230.0,3.0,127.0,,106.9,Widening,59.1
LTU,44000231.0,2.0,1456.0,,106.9,Widening,58.5
LTU,44000232.0,3.0,128.0,,106.9,Widening,64.4
LTU,44000233.0,3.0,738.0,,106.9,Widening,70.6
LTU,44000234.0,3.0,711.0,,106.9,Widening,70.6
LTU,44000235.0,3.0,1504.0,,106.9,Widening,71.2
LTU,44000236.0,3.0,168.0,,106.9,Widening,64.4
LTU,44000237.0,3.0,250.0,,106.9,Widening,66.9
LTU,44000238.0,2.0,364.0,,106.9,Widening,64.4
LTU,44000239.0,3.0,210.0,,106.9,Widening,61.6
LTU,44000240.0,3.0,812.0,,106.9,Widening,68.7
LTU,44000241.0,3.0,136.0,,106.9,Widening,63.8
LTU,44000242.0,3.0,457.0,,106.9,Widening,63.8
LTU,44000243.0,3.0,238.0,,106.9,Widening,75.9
LTU,44000244.0,1.0,513.0,,106.9,Widening,60.3
LTU,44000245.0,3.0,438.0,,106.9,Widening,63.8
LTU,44000246.0,3.0,384.0,,106.9,Widening,65.0
LTU,44000247.0,3.0,353.0,,106.9,Widening,65.0
LTU,44000248.0,3.0,415.0,,106.9,Widening,65.0
LTU,44000249.0,3.0,71.0,,106.9,Widening,63.8
LTU,44000250.0,3.0,88.0,,106.9,Widening,63.2
LTU,44000251.0,3.0,235.0,,106.9,Widening,65.7
LTU,44000252.0,3.0,606.0,,106.9,Widening,77.8
LTU,44000253.0,3.0,570.0,,106.9,Widening,58.5
LTU,44000254.0,3.0,144.0,,106.9,Widening,63.8
LTU,44000255.0,3.0,203.0,,106.9,Widening,59.7
LTU,44000256.0,3.0,454.0,,106.9,Widening,60.3
LTU,44000257.0,3.0,99999999.0,,106.9,Widening,62.5
LTU,44000258.0,3.0,528.0,,106.9,Widening,62.2
LTU,44000259.0,3.0,429.0,,106.9,Widening,61.6
LTU,44000260.0,3.0,910.0,,106.9,Widening,68.7
LTU,44000261.0,3.0,161.0,,106.9,Widening,70.6
LTU,44000262.0,3.0,52.0,,106.9,Widening,62.8
LTU,44000263.0,3.0,317.0,,106.9,Widening,75.3
LTU,44000264.0,3.0,1017.0,,106.9,Widening,65.7
LTU,44000265.0,3.0,618.0,,106.9,Widening,64.4
LTU,44000266.0,3.0,99999999.0,,106.9,Widening,60.9
LTU,44000267.0,3.0,,,106.9,Widening,60.9
LTU,44000268.0,1.0,258.0,,106.9,Widening,59.7
LTU,44000269.0,3.0,187.0,,106.9,Widening,58.5
LTU,44000270.0,3.0,327.0,,106.9,Widening,58.5
LTU,44000271.0,3.0,581.0,,106.9,Widening,66.3
LTU,44000272.0,3.0,304.0,,106.9,Widening,64.4
LTU,44000273.0,3.0,563.0,,106.9,Widening,70.0
LTU,44000274.0,3.0,170.0,,106.9,Widening,64.4
LTU,44000275.0,3.0,52.0,,106.9,Widening,60.3
LTU,44000276.0,3.0,760.0,,106.9,Widening,70.6
LTU,44000277.0,3.0,236.0,,106.9,Widening,65.0
LTU,44000278.0,3.0,715.0,,106.9,Widening,75.3
LTU,44000279.0,3.0,313.0,,106.9,Widening,70.6
LTU,44000280.0,3.0,1213.0,,106.9,Widening,70.6
LTU,44000281.0,3.0,585.0,,106.9,Widening,60.3
LTU,44000282.0,3.0,152.0,,106.9,Widening,64.4
LTU,44000283.0,3.0,629.0,,106.9,Widening,70.4
LTU,44000284.0,3.0,135.0,,106.9,Widening,60.9
LTU,44000285.0,3.0,647.0,,106.9,Widening,63.8
LTU,44000286.0,3.0,912.0,,106.9,Widening,71.2
LTU,44000287.0,3.0,431.0,,106.9,Widening,60.9
LTU,44000288.0,3.0,292.0,,106.9,Widening,75.3
LTU,44000289.0,3.0,271.0,,106.9,Widening,64.4
LTU,44000290.0,3.0,377.0,,106.9,Widening,59.1
LTU,44000291.0,3.0,740.0,,106.9,Widening,60.3
LTU,44000292.0,3.0,379.0,,106.9,Widening,59.7
LTU,44000293.0,3.0,813.0,,106.9,Widening,75.3
MAC,44600001.0,,2107.0,,50.6,Widening,44.1
MAC,44600002.0,,851.0,,50.6,Widening,30.4
MAC,44600003.0,,708.0,,50.6,Widening,42.9
MAC,44600004.0,,753.0,,50.6,Widening,34.5
MAC,44600005.0,,1300.0,,50.6,Widening,45.4
MAC,44600006.0,,626.0,,50.6,Widening,29.1
MAC,44600007.0,,1275.0,,50.6,Widening,48.2
MAC,44600008.0,,78.0,,50.6,Widening,41.1
MAC,44600009.0,,1340.0,,50.6,Widening,44.7
MAC,44600010.0,,609.0,,50.6,Widening,34.5
MAC,44600011.0,,468.0,,50.6,Widening,50.7
MAC,44600012.0,,1452.0,,50.6,Widening,42.9
MAC,44600013.0,,699.0,,50.6,Widening,34.5
MAC,44600014.0,,2087.0,,50.6,Widening,34.5
MAC,44600015.0,,278.0,,50.6,Widening,42.9
MAC,44600016.0,,604.0,,50.6,Widening,52.6
MAC,44600017.0,,582.0,,50.6,Widening,41.7
MAC,44600018.0,,440.0,,50.6,Widening,35.7
MAC,44600019.0,,1463.0,,50.6,Widening,44.1
MAC,44600020.0,,685.0,,50.6,Widening,33.9
MAC,44600021.0,,586.0,,50.6,Widening,39.4
MAC,44600022.0,,3215.0,,50.6,Widening,38.8
MAC,44600023.0,,1388.0,,50.6,Widening,36.3
MAC,44600024.0,,1559.0,,50.6,Widening,45.4
MAC,44600025.0,,1255.0,,50.6,Widening,36.3
MAC,44600026.0,,1373.0,,50.6,Widening,45.4
MAC,44600027.0,,1119.0,,50.6,Widening,39.2
MAC,44600028.0,,2458.0,,50.6,Widening,35.1
MAC,44600029.0,,1976.0,,50.6,Widening,39.4
MAC,44600030.0,,330.0,,50.6,Widening,39.2
MAC,44600031.0,,684.0,,50.6,Widening,34.5
MAC,44600032.0,,967.0,,50.6,Widening,32.6
MAC,44600033.0,,95.0,,50.6,Widening,48.2
MAC,44600034.0,,1117.0,,50.6,Widening,39.8
MAC,44600035.0,,2851.0,,50.6,Widening,33.9
MAC,44600036.0,,286.0,,50.6,Widening,31.6
MAC,44600037.0,,1404.0,,50.6,Widening,43.5
MAC,44600038.0,,2674.0,,50.6,Widening,33.9
MAC,44600039.0,,730.0,,50.6,Widening,40.0
MAC,44600040.0,,1265.0,,50.6,Widening,40.6
MAC,44600041.0,,1355.0,,50.6,Widening,43.5
MAC,44600042.0,,784.0,,50.6,Widening,34.5
MAC,44600043.0,,1439.0,,50.6,Widening,44.1
MAC,44600044.0,,73.0,,50.6,Widening,39.8
MAC,44600045.0,,1524.0,,50.6,Widening,45.4
MAC,44600046.0,,324.0,,50.6,Widening,33.9
MYS,45800001.0,3.0,845.0,,94.6,Widening,53.2
MYS,45800002.0,3.0,942.0,,94.6,Widening,62.2
MYS,45800003.0,3.0,691.0,,94.6,Widening,62.8
MYS,45800004.0,3.0,795.0,,94.6,Widening,63.4
MYS,45800005.0,3.0,2120.0,,94.6,Widening,57.3
MYS,45800006.0,3.0,800.0,,94.6,Widening,68.2
MYS,45800007.0,3.0,1288.0,,94.6,Widening,64.7
MYS,45800008.0,3.0,729.0,,94.6,Widening,65.3
MYS,45800009.0,3.0,807.0,,94.6,Widening,52.6
MYS,45800010.0,3.0,631.0,,94.6,Widening,71.7
MYS,45800011.0,3.0,875.0,,94.6,Widening,52.6
MYS,45800012.0,3.0,1290.0,,94.6,Widening,70.0
MYS,45800013.0,3.0,970.0,,94.6,Widening,69.4
MYS,45800014.0,3.0,1718.0,,94.6,Widening,68.2
MYS,45800015.0,3.0,2022.0,,94.6,Widening,64.1
MYS,45800016.0,3.0,507.0,,94.6,Widening,53.2
MYS,45800017.0,3.0,451.0,,94.6,Widening,55.0
MYS,45800018.0,3.0,943.0,,94.6,Widening,64.1
MYS,45800019.0,3.0,1049.0,,94.6,Widening,68.2
MYS,45800020.0,3.0,584.0,,94.6,Widening,70.0
MYS,45800021.0,3.0,568.0,,94.6,Widening,53.8
MYS,45800022.0,3.0,593.0,,94.6,Widening,69.4
MYS,45800023.0,3.0,656.0,,94.6,Widening,69.4
MYS,45800024.0,3.0,648.0,,94.6,Widening,62.2
MYS,45800025.0,3.0,568.0,,94.6,Widening,62.2
MYS,45800026.0,3.0,1331.0,,94.6,Widening,64.7
MYS,45800027.0,3.0,1000.0,,94.6,Widening,73.1
MYS,45800028.0,3.0,166.0,,94.6,Widening,68.2
MYS,45800029.0,3.0,650.0,,94.6,Widening,51.9
MYS,45800030.0,1.0,1147.0,,94.6,Widening,62.2
MYS,45800031.0,3.0,621.0,,94.6,Widening,62.6
MYS,45800032.0,3.0,1732.0,,94.6,Widening,64.7
MYS,45800033.0,3.0,1320.0,,94.6,Widening,63.4
MYS,45800034.0,3.0,2820.0,,94.6,Widening,54.4
MYS,45800035.0,3.0,743.0,,94.6,Widening,57.9
MYS,45800036.0,3.0,552.0,,94.6,Widening,57.9
MYS,45800037.0,3.0,1846.0,,94.6,Widening,57.9
MYS,45800038.0,3.0,1650.0,,94.6,Widening,54.4
MYS,45800039.0,1.0,2497.0,,94.6,Widening,67.5
MYS,45800040.0,3.0,301.0,,94.6,Widening,57.3
MYS,45800041.0,3.0,1340.0,,94.6,Widening,76.6
MYS,45800042.0,3.0,289.0,,94.6,Widening,57.3
MYS,45800043.0,3.0,641.0,,94.6,Widening,52.6
MYS,45800044.0,3.0,1124.0,,94.6,Widening,70.6
MYS,45800045.0,3.0,1592.0,,94.6,Widening,63.4
MYS,45800046.0,3.0,1019.0,,94.6,Widening,64.7
MYS,45800047.0,3.0,477.0,,94.6,Widening,62.8
MYS,45800048.0,3.0,503.0,,94.6,Widening,65.9
MYS,45800049.0,3.0,1360.0,,94.6,Widening,68.2
MYS,45800050.0,1.0,210.0,,94.6,Widening,69.4
MYS,45800051.0,3.0,656.0,,94.6,Widening,65.3
MYS,45800052.0,3.0,631.0,,94.6,Widening,56.0
MYS,45800053.0,3.0,1200.0,,94.6,Widening,70.0
MYS,45800054.0,3.0,1101.0,,94.6,Widening,64.1
MYS,45800055.0,3.0,1437.0,,94.6,Widening,69.4
MYS,45800056.0,3.0,657.0,,94.6,Widening,63.4
MYS,45800057.0,3.0,1709.0,,94.6,Widening,59.1
MYS,45800058.0,3.0,1320.0,,94.6,Widening,62.8
MYS,45800059.0,3.0,824.0,,94.6,Widening,51.9
MYS,45800060.0,3.0,831.0,,94.6,Widening,67.5
MYS,45800061.0,3.0,1379.0,,94.6,Widening,68.2
MYS,45800062.0,3.0,874.0,,94.6,Widening,56.0
MYS,45800063.0,3.0,165.0,,94.6,Widening,62.8
MYS,45800064.0,3.0,1298.0,,94.6,Widening,59.7
MYS,45800065.0,3.0,815.0,,94.6,Widening,64.1
MYS,45800066.0,3.0,1231.0,,94.6,Widening,64.1
MYS,45800067.0,3.0,1008.0,,94.6,Widening,68.2
MYS,45800068.0,3.0,1487.0,,94.6,Widening,64.1
MYS,45800069.0,3.0,397.0,,94.6,Widening,68.8
MYS,45800070.0,3.0,1445.0,,94.6,Widening,68.8
MYS,45800071.0,3.0,980.0,,94.6,Widening,64.7
MYS,45800072.0,3.0,1315.0,,94.6,Widening,63.4
MYS,45800073.0,3.0,1264.0,,94.6,Widening,66.9
MYS,45800074.0,3.0,2361.0,,94.6,Widening,62.8
MYS,45800075.0,3.0,813.0,,94.6,Widening,81.9
MYS,45800076.0,3.0,689.0,,94.6,Widening,64.1
MYS,45800077.0,3.0,740.0,,94.6,Widening,69.4
MYS,45800078.0,3.0,1964.0,,94.6,Widening,68.2
MYS,45800079.0,3.0,297.0,,94.6,Widening,62.8
MYS,45800080.0,1.0,74.0,,94.6,Widening,58.5
MYS,45800081.0,3.0,754.0,,94.6,Widening,69.4
MYS,45800082.0,3.0,790.0,,94.6,Widening,57.9
MYS,45800083.0,3.0,669.0,,94.6,Widening,51.9
MYS,45800084.0,3.0,2229.0,,94.6,Widening,64.7
MYS,45800085.0,3.0,906.0,,94.6,Widening,59.1
MYS,45800086.0,3.0,694.0,,94.6,Widening,51.9
MYS,45800087.0,1.0,849.0,,94.6,Widening,62.2
MYS,45800088.0,3.0,2039.0,,94.6,Widening,74.1
MYS,45800089.0,3.0,1169.0,,94.6,Widening,63.4
MYS,45800090.0,3.0,1190.0,,94.6,Widening,65.3
MYS,45800091.0,3.0,1215.0,,94.6,Widening,77.2
MYS,45800092.0,3.0,929.0,,94.6,Widening,64.1
MYS,45800093.0,1.0,1594.0,,94.6,Widening,66.9
MYS,45800094.0,3.0,1184.0,,94.6,Widening,69.4
MYS,45800095.0,3.0,1229.0,,94.6,Widening,65.3
MYS,45800096.0,3.0,1003.0,,94.6,Widening,63.4
MYS,45800097.0,3.0,1456.0,,94.6,Widening,58.5
MYS,45800098.0,3.0,689.0,,94.6,Widening,67.5
MYS,45800099.0,3.0,494.0,,94.6,Widening,65.9
MYS,45800100.0,3.0,1266.0,,94.6,Widening,68.2
MYS,45800101.0,3.0,858.0,,94.6,Widening,68.2
MYS,45800102.0,3.0,1253.0,,94.6,Widening,69.4
MYS,45800103.0,1.0,92.0,,94.6,Widening,64.1
MYS,45800104.0,3.0,1172.0,,94.6,Widening,59.7
MYS,45800105.0,3.0,1183.0,,94.6,Widening,81.3
MYS,45800106.0,3.0,1264.0,,94.6,Widening,69.4
MYS,45800107.0,3.0,1863.0,,94.6,Widening,63.4
MYS,45800108.0,1.0,790.0,,94.6,Widening,66.9
MYS,45800109.0,3.0,617.0,,94.6,Widening,64.1
MYS,45800110.0,3.0,1001.0,,94.6,Widening,57.3
MYS,45800111.0,1.0,860.0,,94.6,Widening,68.8
MYS,45800112.0,3.0,724.0,,94.6,Widening,68.2
MYS,45800113.0,3.0,3600.0,,94.6,Widening,65.1
MYS,45800114.0,3.0,324.0,,94.6,Widening,71.3
MYS,45800115.0,3.0,1051.0,,94.6,Widening,62.8
MYS,45800116.0,3.0,790.0,,94.6,Widening,64.1
MYS,45800117.0,3.0,1930.0,,94.6,Widening,68.8
MYS,45800118.0,3.0,1805.0,,94.6,Widening,68.8
MYS,45800119.0,3.0,1327.0,,94.6,Widening,64.1
MYS,45800120.0,3.0,2529.0,,94.6,Widening,76.6
MYS,45800121.0,3.0,128.0,,94.6,Widening,63.4
MYS,45800122.0,3.0,282.0,,94.6,Widening,65.3
MYS,45800123.0,3.0,1400.0,,94.6,Widening,65.3
MYS,45800124.0,1.0,2135.0,,94.6,Widening,66.9
MYS,45800125.0,3.0,901.0,,94.6,Widening,69.4
MYS,45800126.0,3.0,572.0,,94.6,Widening,54.4
MYS,45800127.0,3.0,779.0,,94.6,Widening,69.4
MYS,45800128.0,3.0,745.0,,94.6,Widening,57.9
MYS,45800129.0,3.0,2186.0,,94.6,Widening,62.8
MYS,45800130.0,3.0,2278.0,,94.6,Widening,64.7
MYS,45800131.0,3.0,400.0,,94.6,Widening,53.2
MYS,45800132.0,3.0,1546.0,,94.6,Widening,81.3
MYS,45800133.0,3.0,1117.0,,94.6,Widening,51.9
MYS,45800134.0,3.0,587.0,,94.6,Widening,68.8
MYS,45800135.0,3.0,756.0,,94.6,Widening,70.0
MYS,45800136.0,3.0,1987.0,,94.6,Widening,68.2
MYS,45800137.0,3.0,487.0,,94.6,Widening,68.8
MYS,45800138.0,3.0,1641.0,,94.6,Widening,71.7
MYS,45800139.0,3.0,1265.0,,94.6,Widening,68.8
MYS,45800140.0,3.0,336.0,,94.6,Widening,64.1
MYS,45800141.0,3.0,357.0,,94.6,Widening,68.2
MYS,45800142.0,3.0,1196.0,,94.6,Widening,55.6
MYS,45800143.0,3.0,1028.0,,94.6,Widening,64.7
MYS,45800144.0,3.0,1428.0,,94.6,Widening,68.8
MYS,45800145.0,3.0,580.0,,94.6,Widening,53.2
MYS,45800146.0,3.0,1717.0,,94.6,Widening,63.4
MYS,45800147.0,3.0,3986.0,,94.6,Widening,62.8
MYS,45800148.0,1.0,640.0,,94.6,Widening,51.9
MYS,45800149.0,3.0,1057.0,,94.6,Widening,70.6
MYS,45800150.0,3.0,583.0,,94.6,Widening,59.1
MYS,45800151.0,3.0,2161.0,,94.6,Widening,68.8
MYS,45800152.0,3.0,1953.0,,94.6,Widening,70.0
MYS,45800153.0,1.0,3576.0,,94.6,Widening,66.3
MYS,45800154.0,3.0,1773.0,,94.6,Widening,70.6
MYS,45800155.0,3.0,2669.0,,94.6,Widening,63.4
MYS,45800156.0,3.0,576.0,,94.6,Widening,64.1
MYS,45800157.0,1.0,321.0,,94.6,Widening,56.0
MYS,45800158.0,3.0,442.0,,94.6,Widening,63.4
MYS,45800159.0,3.0,240.0,,94.6,Widening,62.8
MYS,45800161.0,3.0,3511.0,,94.6,Widening,68.8
MYS,45800162.0,3.0,402.0,,94.6,Widening,67.5
MYS,45800163.0,3.0,652.0,,94.6,Widening,67.5
MYS,45800164.0,3.0,1926.0,,94.6,Widening,81.3
MYS,45800165.0,3.0,4.0,,94.6,Widening,71.7
MYS,45800166.0,3.0,1158.0,,94.6,Widening,66.9
MYS,45800167.0,3.0,995.0,,94.6,Widening,58.5
MYS,45800168.0,3.0,769.0,,94.6,Widening,64.1
MYS,45800169.0,3.0,821.0,,94.6,Widening,70.0
MYS,45800170.0,3.0,1188.0,,94.6,Widening,69.4
MYS,45800171.0,3.0,1773.0,,94.6,Widening,81.9
MYS,45800172.0,3.0,1650.0,,94.6,Widening,63.4
MYS,45800173.0,3.0,1005.0,,94.6,Widening,74.7
MYS,45800174.0,1.0,4261.0,,94.6,Widening,62.0
MYS,45800175.0,3.0,2957.0,,94.6,Widening,61.0
MYS,45800176.0,3.0,1139.0,,94.6,Widening,68.8
MYS,45800177.0,3.0,689.0,,94.6,Widening,64.1
MYS,45800178.0,3.0,1464.0,,94.6,Widening,69.4
MYS,45800179.0,3.0,942.0,,94.6,Widening,68.2
MYS,45800180.0,3.0,565.0,,94.6,Widening,62.2
MYS,45800181.0,3.0,3217.0,,94.6,Widening,54.4
MYS,45800182.0,3.0,3327.0,,94.6,Widening,64.1
MYS,45800183.0,3.0,886.0,,94.6,Widening,81.9
MYS,45800184.0,3.0,2832.0,,94.6,Widening,68.8
MYS,45800185.0,3.0,853.0,,94.6,Widening,64.7
MYS,45800186.0,3.0,363.0,,94.6,Widening,68.8
MYS,45800187.0,3.0,394.0,,94.6,Widening,63.4
MYS,45800188.0,3.0,502.0,,94.6,Widening,68.8
MYS,45800189.0,3.0,573.0,,94.6,Widening,68.2
MYS,45800190.0,3.0,1483.0,,94.6,Widening,64.7
MYS,45800191.0,2.0,57.0,,94.6,Widening,59.1
MYS,45800192.0,3.0,1523.0,,94.6,Widening,64.1
MYS,45800193.0,3.0,1925.0,,94.6,Widening,69.4
MYS,45800194.0,3.0,1046.0,,94.6,Widening,65.3
MYS,45800195.0,3.0,1501.0,,94.6,Widening,64.1
MYS,45800196.0,3.0,,,94.6,Widening,67.5
MYS,45800197.0,3.0,816.0,,94.6,Widening,68.8
MYS,45800198.0,3.0,2133.0,,94.6,Widening,57.9
MYS,45800199.0,3.0,577.0,,94.6,Widening,70.6
MYS,45800200.0,3.0,538.0,,94.6,Widening,68.2
MLT,47000001.0,1.0,99999999.0,,69.7,Stable,43.7
MLT,47000002.0,1.0,389.0,,69.7,Stable,39.0
MLT,47000003.0,2.0,356.0,,69.7,Stable,39.6
MLT,47000004.0,3.0,472.0,,69.7,Stable,51.5
MLT,47000005.0,3.0,445.0,,69.7,Stable,50.9
MLT,47000006.0,2.0,238.0,,69.7,Stable,39.0
MLT,47000007.0,,99999999.0,,69.7,Stable,34.9
MLT,47000008.0,2.0,535.0,,69.7,Stable,39.0
MLT,47000009.0,2.0,348.0,,69.7,Stable,44.3
MLT,47000010.0,3.0,518.0,,69.7,Stable,51.5
MLT,47000011.0,2.0,360.0,,69.7,Stable,43.1
MLT,47000012.0,3.0,501.0,,69.7,Stable,51.5
MLT,47000013.0,3.0,487.0,,69.7,Stable,45.6
MLT,47000014.0,1.0,165.0,,69.7,Stable,44.3
MLT,47000015.0,2.0,626.0,,69.7,Stable,43.1
MLT,47000016.0,2.0,485.0,,69.7,Stable,44.9
MLT,47000017.0,,99999999.0,,69.7,Stable,34.9
MLT,47000018.0,2.0,65.0,,69.7,Stable,42.5
MLT,47000019.0,3.0,99999999.0,,69.7,Stable,44.3
MLT,47000020.0,,99999999.0,,69.7,Stable,34.9
MLT,47000021.0,2.0,247.0,,69.7,Stable,39.6
MLT,47000022.0,1.0,456.0,,69.7,Stable,47.8
MLT,47000023.0,3.0,130.0,,69.7,Stable,56.9
MLT,47000024.0,1.0,770.0,,69.7,Stable,34.9
MLT,47000025.0,1.0,654.0,,69.7,Stable,34.7
MLT,47000026.0,2.0,371.0,,69.7,Stable,47.8
MLT,47000027.0,1.0,750.0,,69.7,Stable,43.7
MLT,47000028.0,2.0,760.0,,69.7,Stable,32.8
MLT,47000029.0,2.0,338.0,,69.7,Stable,43.7
MLT,47000030.0,3.0,474.0,,69.7,Stable,50.3
MLT,47000031.0,3.0,220.0,,69.7,Stable,45.6
MLT,47000032.0,1.0,355.0,,69.7,Stable,43.7
MLT,47000033.0,2.0,247.0,,69.7,Stable,45.6
MLT,47000034.0,,99999999.0,,69.7,Stable,34.9
MLT,47000035.0,2.0,234.0,,69.7,Stable,28.7
MLT,47000036.0,2.0,99999999.0,,69.7,Stable,34.9
MLT,47000037.0,1.0,605.0,,69.7,Stable,34.1
MLT,47000038.0,3.0,212.0,,69.7,Stable,43.1
MLT,47000039.0,2.0,489.0,,69.7,Stable,43.7
MLT,47000040.0,3.0,878.0,,69.7,Stable,44.9
MLT,47000041.0,3.0,99999999.0,,69.7,Stable,44.9
MLT,47000042.0,3.0,683.0,,69.7,Stable,46.8
MLT,47000043.0,3.0,744.0,,69.7,Stable,45.6
MLT,47000044.0,3.0,99999999.0,,69.7,Stable,34.9
MLT,47000045.0,1.0,377.0,,69.7,Stable,44.3
MLT,47000046.0,2.0,363.0,,69.7,Stable,44.3
MEX,48400001.0,3.0,3396.0,,66.6,Closing,28.0
MEX,48400002.0,3.0,378.0,,66.6,Closing,20.2
MEX,48400003.0,3.0,3881.0,,66.6,Closing,29.6
MEX,48400004.0,3.0,3436.0,,66.6,Closing,17.1
MEX,48400005.0,3.0,1046.0,,66.6,Closing,22.4
MEX,48400006.0,1.0,244.0,,66.6,Closing,18.3
MEX,48400007.0,3.0,135.0,,66.6,Closing,26.7
MEX,48400008.0,1.0,680.0,,66.6,Closing,27.3
MEX,48400009.0,3.0,1296.0,,66.6,Closing,23.7
MEX,48400010.0,3.0,502.0,,66.6,Closing,24.3
MEX,48400011.0,3.0,69.0,,66.6,Closing,17.7
MEX,48400012.0,3.0,33.0,,66.6,Closing,23.3
MEX,48400013.0,3.0,464.0,,66.6,Closing,23.0
MEX,48400014.0,3.0,99999999.0,,66.6,Closing,37.6
MEX,48400015.0,3.0,643.0,,66.6,Closing,23.0
MEX,48400016.0,3.0,1198.0,,66.6,Closing,28.0
MEX,48400017.0,3.0,67.0,,66.6,Closing,28.6
MEX,48400018.0,3.0,639.0,,66.6,Closing,41.1
MEX,48400019.0,3.0,950.0,,66.6,Closing,23.7
MEX,48400020.0,3.0,1185.0,,66.6,Closing,18.3
MEX,48400021.0,3.0,817.0,,66.6,Closing,34.5
MEX,48400022.0,3.0,429.0,,66.6,Closing,24.3
MEX,48400023.0,1.0,3811.0,,66.6,Closing,18.3
MEX,48400024.0,3.0,1444.0,,66.6,Closing,19.5
MEX,48400025.0,3.0,796.0,,66.6,Closing,22.4
MEX,48400026.0,3.0,434.0,,66.6,Closing,18.3
MEX,48400027.0,3.0,152.0,,66.6,Closing,18.3
MEX,48400028.0,3.0,4645.0,,66.6,Closing,33.9
MEX,48400029.0,3.0,791.0,,66.6,Closing,34.5
MEX,48400030.0,3.0,612.0,,66.6,Closing,23.7
MEX,48400031.0,1.0,187.0,,66.6,Closing,28.0
MEX,48400032.0,1.0,99999999.0,,66.6,Closing,27.3
MEX,48400033.0,3.0,1250.0,,66.6,Closing,18.9
MEX,48400034.0,3.0,42.0,,66.6,Closing,27.3
MEX,48400035.0,1.0,262.0,,66.6,Closing,28.0
MEX,48400036.0,3.0,26.0,,66.6,Closing,19.5
MEX,48400037.0,3.0,46.0,,66.6,Closing,18.9
MEX,48400038.0,3.0,16.0,,66.6,Closing,41.1
MEX,48400039.0,1.0,48.0,,66.6,Closing,29.8
MEX,48400040.0,3.0,1047.0,,66.6,Closing,18.3
MEX,48400041.0,3.0,1466.0,,66.6,Closing,36.8
MEX,48400042.0,3.0,272.0,,66.6,Closing,19.5
MEX,48400043.0,3.0,2985.0,,66.6,Closing,19.5
MEX,48400044.0,3.0,1454.0,,66.6,Closing,24.9
MEX,48400045.0,1.0,32.0,,66.6,Closing,17.7
MEX,48400046.0,3.0,59.0,,66.6,Closing,27.1
MEX,48400047.0,3.0,2119.0,,66.6,Closing,34.5
MEX,48400048.0,3.0,1617.0,,66.6,Closing,34.5
MEX,48400049.0,3.0,250.0,,66.6,Closing,23.0
MEX,48400050.0,3.0,1317.0,,66.6,Closing,34.9
MEX,48400051.0,1.0,94.0,,66.6,Closing,28.6
MEX,48400052.0,3.0,450.0,,66.6,Closing,36.4
MEX,48400053.0,3.0,88.0,,66.6,Closing,27.4
MEX,48400054.0,1.0,23.0,,66.6,Closing,29.2
MEX,48400055.0,3.0,1022.0,,66.6,Closing,20.8
MEX,48400056.0,3.0,254.0,,66.6,Closing,25.5
MEX,48400057.0,3.0,775.0,,66.6,Closing,37.0
MEX,48400058.0,3.0,1235.0,,66.6,Closing,28.6
MEX,48400059.0,3.0,1237.0,,66.6,Closing,30.2
MEX,48400060.0,3.0,177.0,,66.6,Closing,24.9
MEX,48400061.0,3.0,950.0,,66.6,Closing,29.8
MEX,48400062.0,1.0,330.0,,66.6,Closing,17.1
MEX,48400063.0,3.0,6332.0,,66.6,Closing,39.3
MEX,48400064.0,3.0,1553.0,,66.6,Closing,34.5
MEX,48400065.0,3.0,373.0,,66.6,Closing,24.3
MEX,48400066.0,3.0,425.0,,66.6,Closing,24.3
