"","year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
"343",2018,"COL","17000032",17006768,"ISCED 3A","ISCED 3A","male","yes","yes",408.148,446.935,418.741,25.7494,"yes","yes",NA,"2","2","0","26-100",-0.2316,0.3655
"344",2018,"COL","17000205",17007566,"ISCED 3A","ISCED 2","female","yes","yes",414.223,433.267,433.612,84.33661,"yes","no",NA,"3+","2","0","26-100",-1.2897,-0.6216
"345",2018,"COL","17000058",17007342,"ISCED 2","ISCED 2","female","yes","yes",430.221,429.873,346.544,71.58016,"yes","yes",NA,"3+","1","0","11-25",-0.6997,-0.5189
"346",2018,"COL","17000119",17006427,"ISCED 3A","ISCED 3A","female","yes","yes",471.591,536.574,511.106,86.42209,"yes","no",NA,"2","2","1","26-100",-0.5621,0.7011
"347",2018,"COL","17000105",17000951,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",471.506,432.197,353.906,104.96823,"yes","yes",NA,"2","2","0","0-10",-0.2585,-0.8236
"348",2018,"COL","17000054",17006413,"ISCED 3A","ISCED 3B, C","male","no","no",381.114,377.931,404.779,2.5,"yes","yes",NA,"2","0","0","26-100",-2.0384,-0.1981
"349",2018,"COL","17000187",17002951,"ISCED 3B, C","ISCED 3B, C","female","no","no",459.054,492.446,456.151,80.73732,"no","yes",NA,"1","0","0","0-10",-3.3052,-2.2307
"350",2018,"COL","17000234",17005166,"ISCED 3B, C","ISCED 3A","female","yes","yes",414.17,553.929,508.396,93.69425,"yes","yes",NA,"3+","2","2","26-100",0.1527,-0.8788
"351",2018,"CRI","18800105",18805520,"ISCED 3A","ISCED 3A","male","yes","yes",336.249,384.934,316.172,4.4472,"yes","yes",NA,"3+","3+","2","101-200",-0.0062,1.1375
"352",2018,"CRI","18800074",18803832,"ISCED 1","less than ISCED1","female","yes","yes",416.525,393.27,404.591,1.62855,"yes","no",NA,"3+","1",NA,"0-10",-0.9832,-1.9576
"353",2018,"CRI","18800039",18805795,"less than ISCED1","ISCED 1","female","no","yes",267.806,330.829,356.627,14.12129,"yes","yes",NA,"1","0","0","0-10",-2.1734,-3.0294
"354",2018,"CRI","18800001",18805485,"ISCED 3A","ISCED 3A","female","yes","yes",393.357,419.767,473.835,5.84828,"yes","yes",NA,"2","2",NA,"26-100",0.6208,0.8091
"355",2018,"CRI","18800078",18802332,"ISCED 1","ISCED 2","female","yes","yes",367.146,378.876,372.879,1.70857,"yes","yes",NA,"2","2","0","0-10",-1.0045,-1.1469
"356",2018,"CRI","18800189",18804652,"ISCED 2","ISCED 2","male","yes","yes",384.692,344.19,410.192,4.8276,"yes","no",NA,"2","1","1","0-10",-1.3187,-0.7349
"357",2018,"CRI","18800097",18802832,"ISCED 1","ISCED 1","male","no","no",372.519,335.108,320.593,7.05249,"yes","yes",NA,"2","0","0","0-10",-2.7736,-3.1901
"358",2018,"CRI","18800002",18803244,"ISCED 1","less than ISCED1","male","no","no",312.842,315.461,321.913,8.8738,"yes","no",NA,"1","0","0","0-10",-3.6935,-3.1319
"359",2018,"CRI","18800041",18806338,"ISCED 3A","less than ISCED1","male","yes","yes",537.635,496.981,486.402,8.19444,"no","no",NA,"2","1","1","0-10",-1.535,-0.6284
"360",2018,"CRI","18800071",18805240,"ISCED 3A","ISCED 3B, C","male","yes","yes",526.093,538.823,504.656,8.33064,"yes","yes",NA,"3+","3+","3+","101-200",0.7806,0.625
"361",2018,"CRI","18800132",18804892,"ISCED 1","ISCED 2","female","yes","no",417.986,476.457,385.657,5.85362,"yes","yes",NA,"1","1","2","11-25",-1.4822,-0.757
"362",2018,"CRI","18800203",18805470,NA,NA,"male",NA,NA,302.703,350.145,341.379,7.19122,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2018,"CRI","18800010",18800464,"ISCED 1","ISCED 2","female","yes","yes",395.368,388.081,375.204,6.78151,"yes","yes",NA,"3+","2","1","11-25",-0.3393,-1.4461
"364",2018,"CRI","18800107",18805873,"ISCED 3A","ISCED 2","male","yes","yes",471.137,548.543,475.031,8.57353,"yes","yes",NA,"1","2","0","26-100",-0.684,-0.269
"365",2018,"CRI","18800063",18805580,"ISCED 3A","ISCED 3B, C","male","yes","yes",316.568,308.668,375.944,5.13562,"yes","no",NA,"1","1","0","0-10",-1.6412,-1.0555
"366",2018,"CRI","18800198",18800100,"ISCED 3A","ISCED 2","male","yes","yes",463.742,489.962,465.437,4.75038,"yes","yes",NA,"3+","2","1","0-10",-0.3141,0.5694
"367",2018,"CRI","18800110",18803895,"ISCED 3B, C","ISCED 3B, C","male","no","yes",390.029,422.207,464.263,4.00625,"yes","yes",NA,"3+","0","0","0-10",-1.5786,-0.1668
"368",2018,"CRI","18800164",18806680,"ISCED 3A","ISCED 2","male","yes","yes",379.24,452.807,378.448,5.63862,"yes","yes",NA,"2","0","2","26-100",-1.0812,0.3086
"369",2018,"CRI","18800175",18807618,"ISCED 3B, C","ISCED 1","female","no","yes",366.563,447.569,401.602,7.71102,"yes","yes",NA,"1",NA,"0","0-10",-1.9333,-1.5314
"370",2018,"CRI","18800065",18801812,"ISCED 3A","ISCED 2","male","no","no",410.917,399.589,435.723,6.99704,"yes","yes",NA,"1","0","1","0-10",-2.648,-1.0927
"371",2018,"CRI","18800079",18805730,"ISCED 1","ISCED 1","female","yes","yes",348.101,400.82,331.872,2.78352,"yes","no",NA,"3+","1","0","0-10",-1.3278,-1.2888
"372",2018,"CRI","18800202",18806540,"ISCED 1","ISCED 3B, C","male","no","yes",426.66,474.122,520.876,7.17603,"no","yes",NA,"1","0","1","0-10",-2.0705,-0.4088
"373",2018,"CRI","18800157",18807083,"ISCED 2","ISCED 2","male","yes",NA,322.3,244.045,295.909,5.1769,"yes","yes",NA,"3+","3+","1","101-200",0.2555,-0.0521
"374",2018,"CRI","18800113",18805427,"ISCED 1","ISCED 1","female","no","yes",397.292,294.847,286.27,5.51193,"yes","no",NA,"1","0","2","0-10",-2.0588,-3.0308
"375",2018,"CRI","18800116",18805689,"ISCED 3B, C","ISCED 3A","male","yes","yes",519.456,586.381,572.908,8.60767,"yes","yes",NA,"2","3+","2","201-500",0.5638,0.9272
"376",2018,"CRI","18800195",18801233,"ISCED 3A","ISCED 3A","male","yes","yes",502.206,427.98,442.897,8.08181,"yes","no",NA,"3+","3+","1","101-200",-0.2607,0.9667
"377",2018,"CRI","18800082",18807192,"ISCED 1","ISCED 3A","female","yes","yes",388.945,448.116,391.818,5.48888,"yes","yes",NA,"3+","1","1","0-10",-0.4913,-0.4162
"378",2018,"CRI","18800074",18804927,"ISCED 1","ISCED 1","female","yes","no",395.416,356.562,364.408,1.62855,"yes","no",NA,"3+","1","0","0-10",-1.2559,-2.4859
"379",2018,"CRI","18800089",18800542,"less than ISCED1","less than ISCED1","female","no","yes",281.425,411.458,330.444,10.69012,"no","no",NA,"1","0","0","0-10",-2.3347,-3.4051
"380",2018,"CRI","18800027",18801149,"ISCED 3A","ISCED 3B, C","male","yes","yes",535.131,572.501,490.163,8.1727,"yes","yes",NA,"3+","3+","3+","101-200",0.4389,1.335
"381",2018,"CRI","18800012",18803001,"ISCED 2","ISCED 3A","female","yes","yes",483.1,443.938,489.716,6.88172,"yes","yes",NA,"3+","3+","0","11-25",0.011,0.7053
"382",2018,"CRI","18800119",18800769,"ISCED 2","ISCED 2","female","no","yes",349.463,416.772,417.866,5.6505,"yes","yes",NA,"3+","0","0","0-10",-1.4601,-1.9891
"383",2018,"CRI","18800123",18806795,"ISCED 3A","ISCED 3A","male","yes","yes",327.934,365.89,435.457,5.11394,"yes","yes",NA,"3+","2","3+","11-25",0.717,-0.1618
"384",2018,"CRI","18800108",18800580,"ISCED 3A","ISCED 3B, C","male","yes","yes",377.855,436.225,424.127,6.99005,"yes","yes",NA,"3+","2","2","26-100",0.2061,-0.0104
"385",2018,"CRI","18800169",18805407,"ISCED 3A","ISCED 3A","female","yes","yes",384.426,460.426,398.972,5.09378,"yes","yes",NA,"2","3+","2","0-10",-0.3485,0.8656
"386",2018,"CRI","18800122",18801015,"ISCED 3A","ISCED 2","female","no","yes",301.776,320.878,325.104,6.09046,"yes","yes",NA,"3+","0","0","0-10",-1.7638,-1.1255
"387",2018,"CRI","18800138",18800693,"ISCED 2","ISCED 1","female","yes","yes",461.262,521.408,432.513,7.52954,"yes","yes",NA,"1","1","0","0-10",-1.522,-1.7619
"388",2018,"CRI","18800106",18803962,"ISCED 2","ISCED 3A","female","yes","yes",409.805,394.697,327.643,5.14249,"yes","yes",NA,"1","2","2","0-10",-0.5845,0.6024
"389",2018,"CRI","18800199",18802655,"ISCED 1","ISCED 2","male","yes","yes",408.036,343.358,367.162,5.73646,"yes","no",NA,"1","1","0","0-10",-2.3078,-1.2076
"390",2018,"CRI","18800083",18802922,"ISCED 1","ISCED 1","female","yes","no",548.189,571.431,529.913,6.20212,"no","no",NA,"1","1","1","0-10",-2.1498,-2.6116
"391",2018,"CRI","18800033",18800727,"ISCED 1","less than ISCED1","male","no","no",355.157,399.656,402.204,7.18232,"yes","yes",NA,"1","0","2","11-25",-2.3417,-2.97
"392",2018,"CRI","18800172",18802313,"ISCED 1","ISCED 1","female","yes","yes",374.055,397.234,334.795,6.82819,"yes","yes",NA,"2","2","0","11-25",-1.9016,-2.056
"393",2018,"CRI","18800146",18807367,"ISCED 1","ISCED 2","female","yes","yes",496.702,526.649,460.467,6.37728,"yes","yes",NA,"3+","2","1","26-100",-0.7011,-0.9761
"394",2018,"CRI","18800108",18805401,"ISCED 2","ISCED 2","female","no","no",371.104,393.33,374.523,7.36088,"yes","yes",NA,"3+","0","2","11-25",-1.6764,-1.1911
"395",2018,"CRI","18800116",18804624,"ISCED 3A","ISCED 3A","male","yes","yes",558.275,638.048,615.58,8.60767,"yes","yes",NA,"3+","1","2","0-10",0.6397,0.5183
"396",2018,"CRI","18800183",18805160,"ISCED 1","ISCED 1","female","yes","yes",407.063,388.891,382.707,5.07379,"yes","yes",NA,"2","1","1","26-100",-1.3805,-2.1489
"397",2018,"CRI","18800119",18800521,"less than ISCED1","less than ISCED1","female","no","no",348.046,469.978,410.095,5.6505,"yes","yes",NA,"3+","0","1","0-10",-1.965,-3.2025
"398",2018,"CRI","18800184",18805637,"less than ISCED1","ISCED 1","female","no","no",344.124,346.124,324.111,5.70045,"yes","yes",NA,"1","0","0","0-10",-2.8141,-2.7365
"399",2018,"CRI","18800124",18800803,"ISCED 3B, C","ISCED 2","male","yes","yes",395.423,421.529,410.977,15.96957,"yes","yes",NA,"2","2",NA,"26-100",-0.2343,0.8219
"400",2018,"CRI","18800078",18806753,"ISCED 1","ISCED 1","female","no","no",450.712,545.753,466.756,1.70857,"no","no",NA,"1","0","0","11-25",-3.5469,-3.2826
"401",2018,"CZE","20300261",20304535,"ISCED 3A","ISCED 3A","male","yes","yes",626.09,614.553,592.652,8.91599,"yes","yes",NA,"1","3+","1","more than 500",-0.1506,1.2575
"402",2018,"CZE","20300249",20300777,"ISCED 2","ISCED 3A","female","yes","yes",490.724,589.043,534.157,4.40393,"yes","yes",NA,"3+","2","3+","201-500",0.2315,-0.1041
"403",2018,"CZE","20300092",20305141,"ISCED 3B, C","ISCED 3A","male",NA,NA,367.888,327.619,309.857,5.87174,NA,"yes",NA,"3+","2","3+","0-10",0.4225,0.9185
"404",2018,"CZE","20300194",20306117,"ISCED 2","ISCED 2","female","yes","yes",425.814,456.665,452.511,18.69056,"yes","yes",NA,"2","3+","2","26-100",0.0332,-1.4223
"405",2018,"CZE","20300252",20302432,"ISCED 3A","ISCED 3B, C","female","yes","yes",523.346,563.482,585.233,14.41108,"yes","no",NA,"1","2","2","201-500",-0.8059,-0.6222
"406",2018,"CZE","20300240",20301375,"ISCED 2","ISCED 2","male","yes","yes",541.112,377.026,477.828,13.51545,"yes","yes",NA,"3+","3+","2","11-25",0.7734,-1.1461
"407",2018,"CZE","20300254",20304951,"ISCED 3A","ISCED 3B, C","male","no","yes",594.347,557.007,551.256,10.35272,"yes","yes",NA,"1","1","1","26-100",-1.3437,-0.1535
"408",2018,"CZE","20300311",20304529,"ISCED 2","ISCED 2","male","no","yes",360.303,408.157,364.176,7.41345,"yes","yes",NA,"3+","3+","1","0-10",-0.2178,-2.1299
"409",2018,"CZE","20300236",20302195,"ISCED 2","ISCED 2","male","yes","yes",523.819,474.795,475.594,14.83551,"yes","yes",NA,"2","2","2","201-500",-0.154,0.1208
"410",2018,"CZE","20300018",20302163,"ISCED 3A","ISCED 3A","male","yes","yes",579.056,457.673,548.163,21.53167,"yes","no",NA,"3+","3+","2","26-100",0.0494,-0.076
"411",2018,"CZE","20300014",20301435,"ISCED 3A","ISCED 3A","male","yes","yes",695.476,623.686,679.773,8.91599,"yes","yes",NA,"2","3+","2","more than 500",1.055,1.4675
"412",2018,"CZE","20300325",20302957,NA,NA,"female",NA,NA,641.651,651.298,618.408,6.1622,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",2018,"CZE","20300038",20301023,"ISCED 3A","ISCED 3A","male","yes","yes",459.229,444.008,404.139,16.97949,"yes","yes",NA,"3+","2","1","26-100",-0.3468,0.312
"414",2018,"CZE","20300232",20305167,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",527.847,419.239,495.074,6.47782,"yes","no",NA,"2","2","1","201-500",-0.563,-0.7451
"415",2018,"CZE","20300051",20304034,"ISCED 2","ISCED 2","female","no","yes",389.236,427.482,447.507,26.66753,"yes","no",NA,"1","0","0","0-10",-2.5588,-2.1144
"416",2018,"CZE","20300117",20303322,"ISCED 3A","ISCED 3A","female","yes","yes",408.167,389.894,433.142,14.01818,"yes","yes",NA,"3+","3+","2","101-200",0.8677,0.3804
"417",2018,"CZE","20300248",20303903,"ISCED 3A","ISCED 3A","male","yes","yes",609.172,468.882,568.528,5.24748,"yes","yes",NA,"2","3+","3+","201-500",0.2675,0.8353
"418",2018,"CZE","20300172",20300911,"ISCED 3A","ISCED 3A","female","yes","yes",468.348,518.528,473.242,13.47533,"yes","yes",NA,"2","3+","2","26-100",0.2273,0.0943
"419",2018,"CZE","20300226",20303208,"ISCED 3A","ISCED 3B, C","male","yes","yes",385.651,401.448,350.203,12.4758,"yes","no",NA,"3+","2","2","101-200",0.1764,0.1356
"420",2018,"CZE","20300108",20301952,"ISCED 3A","ISCED 3A","male","yes","yes",451.438,464.119,624.626,10.95714,"yes","yes",NA,"1","3+","1","201-500",-0.3701,0.8323
"421",2018,"CZE","20300201",20305092,"ISCED 3A","ISCED 3A","female","yes","yes",532.461,607.459,640.019,13.11024,"yes","yes",NA,"1","2","1","more than 500",-0.0267,0.6276
"422",2018,"CZE","20300075",20304900,"ISCED 3A",NA,"male","yes","yes",446.258,442.941,414.829,11.13511,"yes","yes",NA,"2","1","1","0-10",-1.3531,-1.2548
"423",2018,"CZE","20300166",20302383,"ISCED 3A","ISCED 3B, C","male","yes","yes",684.015,708.325,647.115,15.48305,"yes","no",NA,"2","2","1","more than 500",-0.9283,0.8063
"424",2018,"CZE","20300103",20306214,"ISCED 3A","ISCED 3A","female","yes","yes",651.269,641.536,576.045,6.53367,"yes","yes",NA,"1","1","0","101-200",-1.8946,0.868
"425",2018,"CZE","20300278",20307517,NA,NA,"male","yes","yes",658.873,478.238,544.457,6.20582,"yes","yes",NA,NA,NA,NA,NA,NA,NA
"426",2018,"CZE","20300035",20304163,"ISCED 3A","ISCED 3B, C","female","yes","yes",530.727,603.241,573.532,5.79121,"yes","yes",NA,"3+","3+","2","101-200",1.0699,0.8461
"427",2018,"CZE","20300254",20303569,"ISCED 3A","ISCED 3A","male","yes","yes",516.368,483.683,521.539,10.35272,"yes","no",NA,"3+","3+","1","26-100",-0.1938,-0.4588
"428",2018,"CZE","20300284",20307285,"ISCED 3A","ISCED 3A","male","yes","yes",441.051,385.429,367.817,6.6681,"yes","yes",NA,"2","3+","2","11-25",0.2347,-0.9847
"429",2018,"CZE","20300026",20302106,"ISCED 3A","ISCED 3A","female","yes","yes",493.993,544.92,525.656,28.031,"yes","yes",NA,"2","1","1","101-200",-0.8544,0.0791
"430",2018,"CZE","20300036",20307646,"ISCED 2","ISCED 2","male","yes","yes",313.61,341.45,378.097,7.20752,"no","no",NA,"3+","3+","3+","11-25",0.8962,-1.1112
"431",2018,"CZE","20300111",20301064,"ISCED 3A","ISCED 3B, C","female","yes","yes",435.04,450.905,422.18,15.4316,"yes","no",NA,"2","2","2","11-25",-0.3905,-0.3109
"432",2018,"CZE","20300053",20304930,"ISCED 3B, C","ISCED 3A","female","yes","yes",526.322,651.865,585.519,16.38009,"yes","yes",NA,"3+","1","1","26-100",-0.9218,-1.1553
"433",2018,"CZE","20300091",20306516,"ISCED 3A","ISCED 3A","female","yes","yes",351.786,380.738,424.517,15.40651,"yes","no",NA,"2","2","0","11-25",-0.3832,0.7546
"434",2018,"CZE","20300173",20306041,"ISCED 3A","ISCED 3A","male","yes","yes",620.36,611.808,701.218,10.95714,"yes","yes",NA,"3+","3+","3+","201-500",2.0795,1.3299
"435",2018,"CZE","20300146",20302760,"ISCED 2","ISCED 2","male","yes","yes",289.751,298.557,327.417,6.31213,"yes","yes",NA,"1","1","1","0-10",-1.7819,-1.4674
"436",2018,"CZE","20300153",20304411,"ISCED 3A","ISCED 3A","female","yes","yes",477.568,554.669,483.379,11.62643,"yes","yes",NA,"3+","3+","3+","26-100",0.4107,-0.6836
"437",2018,"CZE","20300090",20305187,"ISCED 3A","ISCED 2","female","yes","yes",527.434,397.819,580.324,26.09625,"yes","yes",NA,"2","3+","2","101-200",0.2773,0.0083
"438",2018,"CZE","20300242",20303923,"ISCED 3A","ISCED 3A","male","yes","yes",494.025,416.541,502.997,15.39122,"yes","yes",NA,"3+","2","2","101-200",0.1112,0.5781
"439",2018,"CZE","20300273",20302176,"ISCED 3A","ISCED 3A","female","yes","yes",563.551,480.778,422.486,13.67704,"yes","yes",NA,"1","3+","1","101-200",0.2432,0.8465
"440",2018,"CZE","20300094",20302081,"ISCED 1","ISCED 3A","female","yes","yes",332.137,299.113,287.169,31.08104,"yes","yes",NA,"3+","2","3+","0-10",0.4236,-0.1702
"441",2018,"CZE","20300294",20307652,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",351.927,321.868,412.293,13.34066,"yes","yes",NA,"3+","2","1","11-25",0.0704,-0.9942
"442",2018,"CZE","20300025",20303783,"ISCED 3A","ISCED 3A","female","yes","yes",567.223,554.913,507.444,7.41275,"yes","yes",NA,"2","1","2","26-100",-0.8,0.6191
"443",2018,"CZE","20300117",20305091,"ISCED 3A","ISCED 3B, C","male","yes","yes",493.791,453.328,442.716,12.75655,"yes","yes",NA,"2","2","0","201-500",-1.3017,-0.7374
"444",2018,"CZE","20300246",20301342,"ISCED 3A","ISCED 3A","female","yes","yes",561.453,507.412,447.13,11.32419,"yes","yes",NA,"3+","3+","1","101-200",-0.0587,-0.7281
"445",2018,"CZE","20300274",20306966,"ISCED 1","ISCED 1","male","yes","yes",392.343,382.411,335.982,21.93036,"yes","yes",NA,"1","1","1","201-500",-0.5353,-1.5558
"446",2018,"CZE","20300106",20306357,"ISCED 3A","ISCED 3A","male","yes","yes",623.126,603.141,572.358,14.03331,"yes","yes",NA,"0","3+","1","more than 500",-0.4351,0.9751
"447",2018,"CZE","20300326",20307020,"ISCED 3A","ISCED 3A","male","yes","yes",551.456,497.774,511.382,11.4073,"yes","no",NA,"2","3+","2","101-200",0.3861,0.8685
"448",2018,"CZE","20300118",20304469,"ISCED 1","ISCED 1","female","no","yes",363.838,442.639,430.888,28.031,"yes","no",NA,"1","0","2","201-500",-0.082,-2.0426
"449",2018,"CZE","20300303",20307016,"ISCED 3A","ISCED 3A","female","yes","yes",565.177,583.977,588.253,9.39259,"yes","no",NA,"0","3+","1","more than 500",-1.6225,-0.544
"450",2018,"CZE","20300260",20301026,"ISCED 3A","ISCED 3B, C","male","yes","yes",433.993,454.401,370.393,8.73306,"yes","yes",NA,"2","3+","1","11-25",-0.1572,-1.0697
"451",2018,"DEU","27600034",27604757,"ISCED 2",NA,"female","no","no",437.727,435.404,425.185,124.02414,"no","yes",NA,"2","0","0",NA,-2.1682,-2.2427
"452",2018,"DEU","27600068",27608161,NA,NA,"female","yes","yes",386.367,350.756,318.168,114.19839,"yes","yes",NA,"1","3+","2","11-25",0.0689,NA
"453",2018,"DEU","27600136",27607442,"ISCED 2","ISCED 2","male","yes","yes",684.762,713.11,738.558,116.01997,"yes","yes",NA,"2","3+","2","101-200",0.1785,0.034
"454",2018,"DEU","27600126",27610028,NA,NA,"female",NA,NA,437.815,481.415,470.939,176.72396,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",2018,"DEU","27600073",27609032,NA,NA,"female","yes","yes",578.352,604.496,569.972,147.24842,"yes","yes",NA,"1","2","1","201-500",-0.7205,-1.7808
"456",2018,"DEU","27600106",27609744,"ISCED 2",NA,"female","yes","yes",502.618,406.35,453.904,154.88086,"yes","no",NA,"3+","3+","0","101-200",-0.5473,-1.2575
"457",2018,"DEU","27600047",27609829,"ISCED 2","ISCED 2","female","yes","yes",484.663,435.397,408.133,130.20229,"yes","yes",NA,"3+","2","3+","26-100",0.1102,-0.9103
"458",2018,"DEU","27600210",27608501,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",357.141,270.942,320.613,124.25174,"yes","yes",NA,"2","3+","3+","11-25",0.9372,-0.237
"459",2018,"DEU","27600202",27606070,"ISCED 3A","ISCED 3A","male","yes","yes",583.023,530.898,595.354,175.39565,"yes","yes",NA,"2","3+","3+","201-500",1.3002,1.478
"460",2018,"DEU","27600043",27603312,"ISCED 2","ISCED 2","female","yes","yes",611.906,587.788,602.899,105.53326,"yes","yes",NA,"2","3+","1","101-200",0.4654,0.5454
"461",2018,"DEU","27600021",27606327,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",525.439,556.375,568.546,124.57265,"yes","no",NA,"2","2","2","26-100",-0.2428,-0.4685
"462",2018,"DEU","27600016",27607649,"ISCED 3A","ISCED 2","female","yes","yes",553.971,559.104,573.278,127.61108,"yes","yes",NA,"2","3+","2","26-100",0.8171,1.2131
"463",2018,"DEU","27600027",27602408,NA,NA,"female",NA,NA,442.182,423.661,471.865,211.11826,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",2018,"DEU","27600012",27604603,"less than ISCED1",NA,"male","no","yes",342.861,290.488,342.863,135.02468,"no","yes",NA,"3+","1","0","0-10",-1.4623,-3.1735
"465",2018,"DEU","27600081",27604337,"ISCED 3A","ISCED 3A","female","yes","yes",592.971,589.637,662.503,105.09838,"yes","yes",NA,"1","3+","1","more than 500",-0.5911,1.1245
"466",2018,"DEU","27600105",27602939,"ISCED 3A","ISCED 2","male","yes","yes",617.38,636.413,710.711,106.52264,"yes","yes",NA,"2","3+","2","11-25",0.418,-0.1403
"467",2018,"DEU","27600144",27607240,NA,NA,"female",NA,NA,606.428,624.914,602.315,117.75987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",2018,"DEU","27600068",27602905,"ISCED 3A","ISCED 3A","male","yes","yes",490.786,436.823,419.883,99.26486,"yes","yes",NA,"3+","3+","3+","11-25",1.8521,0.669
"469",2018,"DEU","27600032",27602676,"ISCED 2","ISCED 2","male","yes","yes",294.429,332.276,277.759,148.3444,"yes","yes",NA,"3+","3+","2","0-10",0.3192,-0.6785
"470",2018,"DEU","27600111",27607091,"ISCED 3A","ISCED 3A","female","yes","yes",550.961,563.663,594.038,174.05536,"yes","yes",NA,"3+","2","2","101-200",0.4756,1.2235
"471",2018,"DEU","27600037",27606898,"ISCED 3A","ISCED 3A","female","yes","yes",533.262,585.899,579.741,151.06667,"yes","yes",NA,"0","2","1","101-200",-0.9292,-0.4444
"472",2018,"DEU","27600088",27603814,"ISCED 2","ISCED 3A","female","yes","yes",486.781,495.333,479.512,32.59674,"yes","yes",NA,"2","3+","2","101-200",0.7014,0.9833
"473",2018,"DEU","27600001",27608018,"ISCED 3A","ISCED 3A","female","yes","yes",381.976,371.482,397.817,135.04257,"yes","yes",NA,"0","1","1","201-500",-2.0813,-0.6738
"474",2018,"DEU","27600054",27609458,NA,NA,"female",NA,NA,484.733,464.532,499.179,179.02462,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",2018,"DEU","27600187",27610192,"ISCED 2","ISCED 3A","female","yes","yes",618.343,623.393,622.238,140.19197,"yes","yes",NA,"3+","3+","1","more than 500",1.2381,1.5906
"476",2018,"DEU","27600190",27608965,NA,NA,"female",NA,NA,519.292,603.157,592.694,241.46986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",2018,"DEU","27600130",27602978,NA,NA,"female",NA,NA,416.183,404.667,434.942,139.97588,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",2018,"DEU","27600056",27609975,"ISCED 3A",NA,"female","no","yes",438.343,490.608,469.383,88.85322,"yes","yes",NA,"3+","0","0","0-10",-1.7163,-1.4815
"479",2018,"DEU","27600219",27601386,NA,NA,"male","no","yes",285.497,315.288,328.941,94.05542,"no","yes",NA,"3+","3+",NA,"0-10",0.3942,NA
"480",2018,"DEU","27600035",27604654,"ISCED 3A","ISCED 3A","male","yes","yes",487.109,550.749,531.885,128.97396,"yes","yes",NA,"2","2","1","26-100",-0.3306,0.9068
"481",2018,"DEU","27600193",27608953,"ISCED 2","ISCED 2","male","yes","yes",494.133,578.686,542.822,127.22373,"yes","yes",NA,"3+","2","2","26-100",0.3225,-0.9288
"482",2018,"DEU","27600021",27600329,"ISCED 3A",NA,"female","yes","yes",449.136,474.459,458.038,126.46557,"yes","yes",NA,"3+","3+","1","26-100",0.0815,-0.6764
"483",2018,"DEU","27600084",27603530,NA,NA,"male",NA,NA,449.856,491.674,428.743,368.67861,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",2018,"DEU","27600071",27609089,"less than ISCED1","ISCED 3B, C","male","yes","no",375.93,317.06,388.786,99.54783,"yes","no",NA,"3+","3+","3+","201-500",-0.8633,-0.6511
"485",2018,"DEU","27600217",27604125,NA,NA,"female",NA,NA,505.596,547.956,516.526,117.74187,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",2018,"DEU","27600143",27605002,"ISCED 3A","ISCED 3A","female","yes","yes",676.024,621.817,589.352,129.61378,"yes","yes",NA,"3+","2",NA,"more than 500",0.0895,1.2192
"487",2018,"DEU","27600182",27607406,"ISCED 3B, C","ISCED 2","male","yes","yes",575.723,448.669,518.46,121,"yes","yes",NA,"3+","1","2","more than 500",-0.034,0.4218
"488",2018,"DEU","27600050",27604402,"ISCED 3A","ISCED 3A","male","yes","yes",649.915,649.935,667.783,102.45559,"yes","yes",NA,"3+","3+","3+","201-500",1.3666,1.6771
"489",2018,"DEU","27600014",27605448,"less than ISCED1","ISCED 2","female","yes","yes",438.575,376.338,369.473,100.43057,"yes","no",NA,"3+","2","1","0-10",-0.7777,-1.5946
"490",2018,"DEU","27600189",27603761,"ISCED 2","ISCED 2","male","yes","yes",455.245,389.562,437.459,88.68834,"yes","yes",NA,"3+",NA,"3+","26-100",1.3388,-0.7858
"491",2018,"DEU","27600127",27604231,"ISCED 2","ISCED 2","female","yes","yes",462.658,489.716,426.162,123.34787,"yes","yes",NA,"1","1","2","11-25",-0.4582,-0.5579
"492",2018,"DEU","27600042",27605101,NA,NA,"female",NA,NA,668.121,694.759,677.447,131.67026,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2018,"DEU","27600029",27606594,NA,NA,"male","yes","yes",576.597,519.965,505.954,116.27656,"yes","yes",NA,"2","2","2",NA,0.3776,NA
"494",2018,"DEU","27600048",27602594,"ISCED 2","ISCED 2","female","yes","yes",635.8,664.481,590.866,170.85784,"yes","yes",NA,"3+","2","2","26-100",0.0669,-1.2504
