"","year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
"1002",2015,"ISR","37600097",37601403,"ISCED 3A","ISCED 3A","male","yes","yes",575.784,620.211,631.268,16.53511,"yes",NA,NA,"1","2","2","26-100",-0.4517,0.7472
"1003",2015,"ISR","37600082",37605899,"ISCED 3A","ISCED 3A","male","yes","yes",506.669,532.337,450.034,23.8436,"no",NA,NA,"0","2","2","more than 500",-1.2693,0.3175
"1004",2015,"ISR","37600173",37606988,"ISCED 3A","ISCED 3A","male","yes","yes",608.306,557.342,608.865,14.63295,"yes",NA,NA,"3+","1","2","101-200",0.3172,0.7449
"1005",2015,"ISR","37600075",37603417,"ISCED 3A",NA,"female",NA,NA,587.112,495.997,483.663,15.75515,"yes",NA,NA,NA,NA,NA,"201-500",NA,0.6891
"1006",2015,"ISR","37600163",37604809,"ISCED 3A","ISCED 3A","female","yes","yes",581.875,567.999,622.973,15.3957,"yes",NA,NA,"3+","3+","2","101-200",0.9531,0.375
"1007",2015,"ISR","37600004",37600822,"ISCED 3A","ISCED 3A","female","yes","yes",562.125,432.218,465.589,14.5572,"yes",NA,NA,"2","3+","3+","26-100",0.2655,-0.5222
"1008",2015,"ISR","37600118",37605293,"ISCED 3B, C","ISCED 3A","male","yes","yes",352.778,340.78,373.856,17.51746,"yes",NA,NA,"3+","2","2","11-25",0.2546,-0.1757
"1009",2015,"ISR","37600154",37605539,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",474.036,444.865,446.479,15.26715,"yes",NA,NA,"3+","3+","1","26-100",-0.1172,0.2188
"1010",2015,"ISR","37600126",37602686,"ISCED 3A","less than ISCED1","female","yes","yes",407.862,491.351,498.764,16.03694,"yes",NA,NA,"2","0","1","11-25",-1.5842,-0.7854
"1011",2015,"ISR","37600038",37602316,"ISCED 3A","ISCED 3B, C","female","no","yes",311.154,307.851,319.205,15.6838,"yes",NA,NA,"2","3+","2","more than 500",0.8205,-0.4089
"1012",2015,"ISR","37600037",37600911,"ISCED 3A","ISCED 3A","male","yes","yes",574.428,600.946,646.962,15.14003,"yes",NA,NA,"3+","3+","1","26-100",0.0744,-0.0345
"1013",2015,"ISR","37600136",37601714,"ISCED 3A","ISCED 3A","female","yes","yes",468.661,433.502,459.999,14.54234,"yes",NA,NA,"3+","3+","1","201-500",0.7557,-0.2718
"1014",2015,"ISR","37600169",37605894,"ISCED 3A","ISCED 3A","female","yes","yes",674.277,721.27,694.935,16.41322,"yes",NA,NA,"3+","3+","2","26-100",0.7207,0.6484
"1015",2015,"ISR","37600065",37607160,"ISCED 3B, C","ISCED 3A","female",NA,NA,369.047,343.496,327.872,17.26741,"yes",NA,NA,NA,NA,NA,"101-200",NA,-0.3043
"1016",2015,"ISR","37600148",37603299,"ISCED 3A","ISCED 3A","male","yes",NA,307.687,123.358,252.906,14.42842,NA,NA,NA,"1","2","3+","more than 500",0.145,-0.3959
"1017",2015,"ISR","37600019",37605505,"ISCED 3A","ISCED 3A","female","yes","yes",433.35,463.835,443.663,15.21046,"yes",NA,NA,"3+","3+","2","26-100",1.3872,1.179
"1018",2015,"ISR","37600107",37601321,"ISCED 3A","ISCED 3A","male","yes","yes",547.428,561.375,557.728,14.54234,"yes",NA,NA,"2","3+","2","11-25",0.502,0.9647
"1019",2015,"ISR","37600081",37601909,"ISCED 3A","ISCED 1","male","yes","yes",557.935,453.805,486.268,17.75069,"yes",NA,NA,"1","1","1","101-200",-0.7411,0.1148
"1020",2015,"ISR","37600150",37603090,"ISCED 3A","ISCED 3A","male","yes","yes",478.929,455.542,450.889,37.62781,"yes",NA,NA,"0","2","2","201-500",-0.8543,0.6368
"1021",2015,"ISR","37600090",37604075,"ISCED 3A","ISCED 3A","female","yes","yes",608.737,619.384,612.925,15.30773,"yes",NA,NA,"1","3+","1","201-500",-0.2953,0.9312
"1022",2015,"ISR","37600167",37603800,"ISCED 3A","ISCED 3A","male","yes","yes",463.897,549.637,467.615,15.77721,"yes",NA,NA,"3+","3+","3+","101-200",2.2085,1.0737
"1023",2015,"ISR","37600035",37600023,"ISCED 3B, C","less than ISCED1","female","yes","yes",485.581,538.327,462.613,14.5904,"yes",NA,NA,"3+","2","1","0-10",-0.2053,-1.2353
"1024",2015,"ISR","37600142",37600083,"ISCED 3A","ISCED 3A","female","yes","yes",527.317,525.808,545.306,15.35025,"yes",NA,NA,"3+","2","3+","26-100",0.643,0.1294
"1025",2015,"ISR","37600026",37602599,"ISCED 3A","ISCED 3B, C","male","yes","yes",593.866,588.611,546.37,17.40271,"yes",NA,NA,"3+","3+","3+","11-25",0.552,0.6364
"1026",2015,"ISR","37600129",37602020,"ISCED 3A","ISCED 3A","female","yes","yes",626.469,632.406,601.876,13.47454,"yes",NA,NA,"3+","2","1","201-500",-0.239,0.0219
"1027",2015,"ISR","37600025",37600063,"ISCED 3A","ISCED 3A","male","yes","yes",244.534,147.564,271.417,21.37172,"yes",NA,NA,"3+","3+","3+","more than 500",3.9444,2.3569
"1028",2015,"ISR","37600121",37604820,"ISCED 3A","ISCED 3A","male","yes","yes",565.131,573.811,552.251,14.43696,"yes",NA,NA,"2","3+","1","more than 500",-0.1948,0.1453
"1029",2015,"ISR","37600166",37605020,"ISCED 3A","ISCED 3A","female","yes","yes",411.813,412.233,368.182,14.7434,"yes",NA,NA,"3+","1","2","101-200",0.6363,0.6453
"1030",2015,"ISR","37600102",37606843,NA,"ISCED 3B, C","female",NA,NA,434.244,541.232,445.134,16.59337,NA,NA,NA,NA,NA,NA,"201-500",NA,-0.2659
"1031",2015,"ISR","37600157",37604092,"ISCED 3A","ISCED 3B, C","male","yes","yes",541.408,491.123,462.281,43.08541,"yes",NA,NA,"3+","2","1","0-10",-0.3746,-0.0468
"1032",2015,"ISR","37600032",37607361,"ISCED 3A","ISCED 3A","male","yes","no",428.665,411.989,334,32.13019,"no",NA,NA,"0","2","1","0-10",-0.8147,-0.6273
"1033",2015,"ISR","37600059",37600141,"ISCED 3A","ISCED 3A","female","yes","yes",455.289,513.317,460.79,15.17735,"yes",NA,NA,"2","3+","2","101-200",0.6003,1.211
"1034",2015,"ISR","37600044",37600570,"ISCED 3A","ISCED 3A","female","yes","yes",558.223,488.683,583.116,16.09916,"yes",NA,NA,"3+","3+","3+","101-200",0.9606,0.8482
"1035",2015,"ISR","37600028",37603291,"ISCED 3B, C","ISCED 3B, C","male",NA,NA,390.724,351.931,340.967,37.40387,"yes",NA,NA,NA,NA,NA,"26-100",NA,-0.2268
"1036",2015,"ISR","37600173",37600718,"ISCED 3A","ISCED 3A","female","yes","yes",595.342,608.654,587.714,19.20574,"yes",NA,NA,"3+","1","2","101-200",0.1252,0.7901
"1037",2015,"ISR","37600065",37602104,"ISCED 3B, C","ISCED 1","female",NA,NA,397.599,467.678,380.498,16.22324,"yes",NA,NA,NA,NA,NA,"11-25",NA,-0.5327
"1038",2015,"ISR","37600007",37606353,"ISCED 3A","ISCED 3B, C","female","yes","yes",424.352,392.683,335.027,15.12458,"yes",NA,NA,"3+","3+","1","26-100",0.5126,0.6063
"1039",2015,"ISR","37600082",37600398,"ISCED 3A","ISCED 3A","male","yes","yes",607.183,620.51,634.596,23.8436,"yes",NA,NA,"0","1","1","201-500",-1.2358,0.5387
"1040",2015,"ISR","37600006",37604850,"ISCED 3A","ISCED 3A","male","yes","yes",514.912,547.592,493.784,13.73738,"yes",NA,NA,"0","3+","2","11-25",-0.2215,0.3768
"1041",2015,"ISR","37600047",37600065,"ISCED 3A","ISCED 3A","female","yes","yes",380.667,490.743,465.979,15.99658,"yes",NA,NA,"3+","3+","1","201-500",0.2324,0.8507
"1042",2015,"ISR","37600075",37605276,"ISCED 3B, C",NA,"female",NA,NA,548.791,544.021,475.922,15.75515,"yes",NA,NA,NA,NA,NA,"26-100",NA,0.0774
"1043",2015,"ISR","37600083",37604402,NA,NA,"female",NA,NA,346.069,347.712,300.153,14.4503,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",2015,"ISR","37600112",37605145,"ISCED 3A","ISCED 3B, C","female","yes","yes",533.979,505.384,522.847,15.23605,"yes",NA,NA,"3+","3+","2","0-10",1.0175,0.6311
"1045",2015,"ISR","37600156",37601005,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",413.781,630.739,488.948,15.65215,"yes",NA,NA,"2","2","1","11-25",-0.973,-0.114
"1046",2015,"ISR","37600056",37607522,"ISCED 3A","ISCED 3A","male","yes","yes",538.139,551.845,532.854,14.86622,"yes",NA,NA,"3+","3+","2","201-500",1.0175,1.0125
"1047",2015,"ISR","37600057",37605080,"ISCED 3A","ISCED 3B, C","female","yes","yes",480.831,354.1,452.269,21.76449,"yes",NA,NA,"1","1","2","201-500",-0.7342,0.8197
"1048",2015,"ISR","37600149",37606726,"ISCED 3A","ISCED 3A","female","yes","yes",261.027,308.893,221.194,33.38863,"yes",NA,NA,"2","3+","3+","11-25",1.8176,-0.44
"1049",2015,"ISR","37600138",37601185,"ISCED 3A","ISCED 3A","female","no","yes",310.788,442.846,358.263,27.62282,"yes",NA,NA,"1","0","1","26-100",-1.4222,-0.8187
"1050",2015,"ISR","37600163",37604966,"ISCED 3A","ISCED 3B, C","male","yes","yes",585.115,580.882,603.329,16.08683,"yes",NA,NA,"3+","3+","1","26-100",0.631,0.5565
"1051",2015,"ITA","38000176",38016952,"ISCED 2","ISCED 1","female","no","yes",326.847,266.511,209.03,259.8796,"yes","no",NA,"3+","2","1","101-200",-0.1138,-0.9653
"1052",2015,"ITA","38000132",38010142,"ISCED 3B, C","ISCED 3A","female","yes","yes",485.247,608.561,527.279,3.20485,"yes","yes",NA,"2","1","2","26-100",0.017,0.3984
"1053",2015,"ITA","38000137",38018454,"ISCED 3A","ISCED 2","male","yes","yes",573.027,632.791,599.742,96.99244,"yes","yes",NA,"3+","2","2","26-100",0.2403,-0.6117
"1054",2015,"ITA","38000159",38002048,"ISCED 3A","ISCED 3A","male","yes","yes",550.699,637.797,564.348,101.0905,"yes","yes",NA,"3+","3+","2","201-500",0.8162,1.4538
"1055",2015,"ITA","38000480",38011266,"ISCED 1","ISCED 2","female","no","yes",357.506,380.787,326.959,27.89585,"yes","no",NA,"3+","2","1","11-25",-0.5425,-1.6301
"1056",2015,"ITA","38000079",38009507,"ISCED 2","ISCED 2","male","yes",NA,460.244,326.646,531.011,41.42415,"yes","no",NA,"2","1","1","0-10",-0.6607,-0.9118
"1057",2015,"ITA","38000365",38006761,"ISCED 3B, C","ISCED 2","female","yes","yes",506.982,441.174,461.641,1,"yes","yes",NA,"1","2","1","11-25",-0.7493,-0.5962
"1058",2015,"ITA","38000354",38006687,"ISCED 2","ISCED 3B, C","male","yes","yes",518.714,349.102,455.806,1.33588,"yes","yes",NA,"1","1","2","0-10",-0.9207,-1.3171
"1059",2015,"ITA","38000087",38015405,"ISCED 3A","ISCED 3A","female","yes","yes",570.733,616.355,628.72,2.33459,"yes","yes",NA,"3+","2","2","101-200",0.4785,0.1543
"1060",2015,"ITA","38000465",38001336,"ISCED 2","ISCED 2","female","yes","yes",386.948,480.2,441.41,76.58373,"yes","yes",NA,"3+","3+","1","26-100",-0.284,-1.084
"1061",2015,"ITA","38000125",38002617,"ISCED 2","ISCED 3A","male","yes","yes",441.398,522.214,509.835,92.20684,"yes","yes",NA,"3+","3+","3+","101-200",1.7735,0.7466
"1062",2015,"ITA","38000141",38017624,"ISCED 3A","ISCED 3A","female","yes","yes",488.189,447.761,410.738,72.00752,"yes","yes",NA,"2","2","2","101-200",-0.1352,0.2915
"1063",2015,"ITA","38000426",38008730,"ISCED 3B, C","ISCED 2","male","yes","yes",599.514,515.725,564.294,93.14453,"yes","yes",NA,"2","1","2","101-200",-0.3528,-0.1132
"1064",2015,"ITA","38000466",38003752,"ISCED 2","ISCED 2","female","yes","yes",323.119,388.345,319.24,5.02357,"yes","yes",NA,NA,"2","2","26-100",0.2528,-1.4223
"1065",2015,"ITA","38000103",38019795,"ISCED 2","ISCED 3B, C","female","yes","yes",306.081,308.737,325.061,2.50354,"yes","yes",NA,"2","1","1","11-25",-0.8842,-0.9677
"1066",2015,"ITA","38000040",38016924,"ISCED 3A","ISCED 3A","female","yes","yes",562.097,536.613,502.541,1.85407,"no","yes",NA,"1","2","2","101-200",-0.5048,0.7109
"1067",2015,"ITA","38000316",38008896,"ISCED 3A","ISCED 3A","male","yes","yes",408.664,332.503,419.04,3.52147,"yes","no",NA,"2","1","1","26-100",-0.5762,0.0433
"1068",2015,"ITA","38000256",38016980,"ISCED 2","ISCED 3A","male","yes","yes",500.134,503.385,517.104,4.00655,"yes","yes",NA,"2","2","2","101-200",0.1815,0.373
"1069",2015,"ITA","38000160",38012074,NA,"ISCED 2","male","yes","yes",290.513,249.755,319.791,51.33532,"yes","yes",NA,"3+","1","2","0-10",-0.2366,-1.9413
"1070",2015,"ITA","38000069",38009712,"ISCED 3B, C","ISCED 3A","male","yes","yes",571.124,631.761,581.113,101.2008,"yes","yes",NA,"3+","3+","2","more than 500",-0.2039,1.3399
"1071",2015,"ITA","38000207",38005770,"ISCED 3A","ISCED 3B, C","female","yes","yes",644.259,627.264,606.387,34.92272,"yes","yes",NA,"3+","1","1","26-100",0.2284,0.0863
"1072",2015,"ITA","38000316",38007346,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",508.645,486.239,460.854,3.39414,"yes","yes",NA,"2","3+","2","11-25",0.2885,-0.9317
"1073",2015,"ITA","38000133",38005856,"ISCED 3A","ISCED 3A","female","yes","yes",530.447,479.002,470.611,3.34868,"yes","no",NA,"1","2","2","201-500",-0.2611,0.749
"1074",2015,"ITA","38000425",38016407,"ISCED 3A","ISCED 2","male","yes","yes",644.796,624.109,613.011,93.67876,"yes","yes",NA,"3+","2","2","more than 500",0.2138,0.2293
"1075",2015,"ITA","38000391",38002909,"ISCED 3A","ISCED 3A","female","yes","yes",547.972,560.062,542.823,37.26333,"yes","no",NA,"3+","2","2","26-100",0.6815,0.9644
"1076",2015,"ITA","38000460",38004375,"ISCED 3A","ISCED 3A","male","yes","yes",386.007,402.893,392.801,31.37848,"yes","yes",NA,"3+","2","1","201-500",-0.068,1.2632
"1077",2015,"ITA","38000309",38007728,"ISCED 3B, C","ISCED 3A","male","yes","yes",534.577,536.71,569.414,84.83121,"yes","yes",NA,"3+","3+","3+","101-200",1.3704,1.1471
"1078",2015,"ITA","38000302",38016514,"ISCED 2","ISCED 3A","female","yes","yes",584.014,638.626,602.561,1.03448,"yes","yes",NA,"1","2","1","more than 500",-0.5191,1.369
"1079",2015,"ITA","38000141",38014688,"ISCED 3A","ISCED 2","female","yes","yes",536.067,591.034,539.05,72.00752,"yes","yes",NA,"2","1","3+","26-100",-0.2773,0.6115
"1080",2015,"ITA","38000493",38017867,"ISCED 2","ISCED 3B, C","male","yes","yes",394.336,357.167,413.657,8.99448,"yes","yes",NA,"3+","2","1","0-10",-0.7601,0.4306
"1081",2015,"ITA","38000342",38002866,"ISCED 3A","ISCED 3A","male","yes","yes",505.344,456.251,478.786,114.9489,"yes","yes",NA,"3+","1","2","more than 500",0.1863,0.5885
"1082",2015,"ITA","38000290",38007433,"ISCED 2","ISCED 3A","male","yes","yes",559.337,682.903,682.102,44.07767,"yes","yes",NA,"2","2","1","101-200",-0.2948,0.9417
"1083",2015,"ITA","38000096",38019797,"ISCED 3A","ISCED 3B, C","female","yes","yes",502.706,487.584,495.3,49.94926,"yes","no",NA,"3+","1","2","201-500",0.1361,0.2025
"1084",2015,"ITA","38000251",38005903,"ISCED 3A","ISCED 3A","female","yes","yes",531.031,498.857,462.702,37.86801,"no","yes",NA,"2","1","2","0-10",-0.6837,-0.2541
"1085",2015,"ITA","38000217",38007374,"ISCED 3A","ISCED 2","male","yes","yes",528.721,445.245,548.486,83.19175,"yes","yes",NA,"3+","3+","3+","0-10",0.6838,0.4818
"1086",2015,"ITA","38000155",38014012,"ISCED 2","ISCED 2","female","yes","yes",561.836,490.334,536.957,76.68313,"yes","yes",NA,"2","1","1","26-100",-1.01,-1.7005
"1087",2015,"ITA","38000276",38013437,"ISCED 3B, C","ISCED 2","female","yes","yes",525.049,510.804,576.59,1.29464,"no","no",NA,"2","1","1","26-100",-1.147,-1.0026
"1088",2015,"ITA","38000366",38017370,"ISCED 3A","ISCED 1","female","no","yes",334.305,336.678,346.555,2.28035,"yes","yes",NA,"3+","1","1","101-200",-0.5272,-0.4449
"1089",2015,"ITA","38000100",38017549,"ISCED 2","ISCED 2","male","yes","yes",561.369,576.367,545.892,40.84512,"yes","no",NA,"2","1","1","11-25",-0.4783,-0.7051
"1090",2015,"ITA","38000075",38010550,"ISCED 2","ISCED 3A","female","yes","yes",671.838,635.822,589.973,4.71608,"yes","no",NA,"3+","3+","2","26-100",0.5022,0.7417
"1091",2015,"ITA","38000100",38012885,"ISCED 2","ISCED 3B, C","male","yes","yes",603.234,565.861,479.094,40.84512,"yes","no",NA,"3+","1","1","101-200",-0.6932,-0.7929
"1092",2015,"ITA","38000370",38008165,"ISCED 2","ISCED 1","female","yes","no",580.283,560.169,555.565,1.21593,"yes","no",NA,"3+","1","1","more than 500",-1.2488,-1.1204
"1093",2015,"ITA","38000237",38002575,"ISCED 3A","ISCED 2","female","yes","yes",542.169,600.466,525.143,36.60038,"yes","no",NA,"3+","2","2","101-200",0.0459,-0.3616
"1094",2015,"ITA","38000060",38002329,"ISCED 3A","ISCED 2","female","no","yes",467.286,394.044,451.894,91.61611,"yes","yes",NA,"3+","2","3+","101-200",0.1753,-0.0554
"1095",2015,"ITA","38000112",38006886,"ISCED 3A","ISCED 3A","male","no","yes",631.803,597.277,700.924,77.54638,"yes","yes",NA,"3+","0","2","101-200",-0.1309,0.3811
"1096",2015,"ITA","38000188",38015595,"ISCED 3A","ISCED 3A","female","yes","yes",428.041,424.405,457.627,47.59814,"yes","yes",NA,"3+","1","1","0-10",-0.5851,-0.2939
"1097",2015,"ITA","38000305",38015371,"ISCED 2","ISCED 3B, C","male","yes","yes",379.775,340.186,336.745,2.59776,"yes","yes",NA,"2","3+","2","0-10",0.4663,-0.7281
"1098",2015,"ITA","38000306",38017126,"ISCED 3A","ISCED 2","male","yes","yes",619.898,652.434,621.474,28.94608,"yes","no",NA,"3+","2","1","26-100",-1.0714,-0.1897
"1099",2015,"ITA","38000167",38010404,"ISCED 3A","ISCED 3A","male","yes","yes",486.704,485.745,408.172,76.43883,"yes","yes",NA,"1","3+","2","more than 500",-0.0259,-0.0673
"1100",2015,"ITA","38000277",38011357,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",456.369,522.309,413.209,40.80976,"yes","yes",NA,"2","2","2","26-100",-0.386,-0.293
"1101",2015,"JPN","39200146",39205098,"ISCED 3B, C","ISCED 3A","male","yes","yes",657.906,571.377,614.987,159.8389,"yes","yes",NA,"1","2","1","101-200",-0.9671,-0.556
"1102",2015,"JPN","39200110",39203648,"ISCED 3A","ISCED 2","female","yes","yes",496.531,484.653,505.754,166.0919,"yes","yes",NA,"1","1","1","26-100",-0.9533,-1.4013
"1103",2015,"JPN","39200060",39204195,"ISCED 3B, C",NA,"female","yes","yes",326.86,305.786,340.492,137.1911,"yes","no",NA,"1","1","1","11-25",-1.5044,-1.3819
"1104",2015,"JPN","39200127",39200587,"ISCED 3A","ISCED 3A","female","no","yes",519.406,419.833,466.874,448.0752,"yes","yes",NA,"1","1","2","11-25",-0.841,-0.8617
"1105",2015,"JPN","39200181",39200003,"ISCED 3A","ISCED 3A","female","yes","yes",610.255,657.505,652.746,166.6872,"yes","yes",NA,"2","1","1","26-100",-0.9153,-1.1405
"1106",2015,"JPN","39200174",39202877,"ISCED 3A","ISCED 3A","female","yes","yes",618.35,620.87,569.318,196.1625,"yes","yes",NA,"3+","1","2","101-200",-0.1575,0.5384
"1107",2015,"JPN","39200090",39204454,"ISCED 3A",NA,"female","no","no",465.423,387.196,450.763,160.7344,"yes","yes",NA,"3+","0","3+","26-100",-1.2167,-0.6862
"1108",2015,"JPN","39200010",39205786,"ISCED 3A","ISCED 3A","male","yes","yes",393.438,447.632,478.783,179.2752,"yes","no",NA,"2","1","2","11-25",-0.9201,-0.2952
"1109",2015,"JPN","39200105",39204648,"ISCED 3A","ISCED 3A","male","no","yes",500.896,525.29,518.05,213.0719,"yes","yes",NA,"3+","2","2","26-100",0.0422,0.4544
"1110",2015,"JPN","39200001",39203140,"ISCED 3A","ISCED 3A","male","yes","yes",657.565,624.38,640.139,166.094,"yes","yes",NA,"3+","1","2","101-200",-0.7524,0.4256
"1111",2015,"JPN","39200123",39201068,"ISCED 3A","ISCED 3A","female","yes","yes",492.943,527.046,533.583,152.1021,"yes","yes",NA,"1","3+","2","0-10",0.0453,0.5211
"1112",2015,"JPN","39200062",39203542,"ISCED 3A","ISCED 3A","male",NA,"yes",532.526,680.572,625.239,173.0916,"yes","yes",NA,"3+","1","2","11-25",-0.6739,0.0299
"1113",2015,"JPN","39200076",39203245,"ISCED 3A","ISCED 3A","female","yes","yes",583.44,564.805,604.997,244.8801,"yes","yes",NA,"2","1","1","101-200",-0.8426,0.0489
"1114",2015,"JPN","39200028",39205661,"ISCED 3A","ISCED 3A","female","yes","yes",549.51,554.391,605.502,165.6646,"yes","yes",NA,"2","2","2","26-100",-0.1141,-0.9829
"1115",2015,"JPN","39200160",39202257,"ISCED 3B, C","ISCED 3A","female","yes","yes",580.651,643.018,635.591,174.7322,"yes","yes",NA,"1","1","1","0-10",-0.9843,-0.3494
"1116",2015,"JPN","39200009",39205208,"ISCED 3A","ISCED 3A","male","yes","yes",511.486,448.792,444.845,161.0448,"yes","yes",NA,"3+","1","2","101-200",-0.2685,-0.3617
"1117",2015,"JPN","39200147",39202554,"ISCED 3A","ISCED 3A","female","yes","yes",658.758,614.874,619.656,172.8236,"yes","yes",NA,"1","1","1","201-500",-0.9533,0.5643
"1118",2015,"JPN","39200144",39206710,"ISCED 3A","ISCED 3A","female","yes","yes",520.406,645.407,555.661,157.0708,"yes","yes",NA,"1","3+","1","101-200",-0.3655,0.4835
"1119",2015,"JPN","39200172",39206088,"ISCED 3A","ISCED 3A","male","yes","yes",583.408,551.272,621.89,175.9476,"yes","yes",NA,"2","2","0","0-10",-0.5684,-0.5549
"1120",2015,"JPN","39200191",39201741,"ISCED 3A","ISCED 3B, C","male","yes","yes",454.744,384.676,368.615,159.7983,"yes","yes",NA,"2","2","3+","201-500",0.747,0.8724
"1121",2015,"JPN","39200059",39202548,"ISCED 3A","ISCED 3A","female","yes","yes",569.393,542.434,589.165,162.7496,"yes","yes",NA,"1","1","0","26-100",-1.1632,0.5846
"1122",2015,"JPN","39200103",39201524,"ISCED 3A","ISCED 3A","female","yes","yes",680.635,573.954,662.057,187.0469,"yes","yes",NA,"3+","1","2","101-200",-0.1575,0.3837
"1123",2015,"JPN","39200092",39204141,"ISCED 3A","ISCED 3A","female","no","no",536.08,556.893,544.695,165.8579,"yes","yes",NA,"3+","1","3+","101-200",-1.4518,0.2914
"1124",2015,"JPN","39200024",39202611,"ISCED 2","ISCED 3A","male","yes","yes",484.279,503.313,521.44,145.37,"yes","yes",NA,"2","1","1","101-200",-0.8426,-0.2494
"1125",2015,"JPN","39200139",39202827,"ISCED 2","ISCED 3A","male","yes","yes",595.947,636.684,621.546,166.6872,"yes","no",NA,"2","2","1","101-200",-0.4769,-0.8471
"1126",2015,"JPN","39200067",39202237,"ISCED 2","ISCED 3B, C","male","no","yes",554.246,465.381,569.453,158.4868,"yes","yes",NA,"2","1","1","201-500",-0.6414,-0.7784
"1127",2015,"JPN","39200068",39204005,"ISCED 3A","ISCED 3A","male","no","yes",570.711,568.695,574.557,201.083,"yes","yes",NA,"3+","1","3+","0-10",-0.0362,-0.2445
"1128",2015,"JPN","39200099",39203764,"ISCED 3A","ISCED 3B, C","male","no","no",525.501,352.006,458.975,168.6925,"yes","yes",NA,"2","1","2","101-200",-1.4476,-1.2094
"1129",2015,"JPN","39200092",39205508,"ISCED 3A","ISCED 3B, C","female","yes","yes",520.145,579.737,591.622,165.8579,"yes","yes",NA,"1","2","2","11-25",-0.5472,0.0255
"1130",2015,"JPN","39200163",39206708,NA,NA,"female","yes","yes",397.16,337.768,347.447,153.4533,"yes","no",NA,"3+","2","3+","0-10",-0.1558,NA
"1131",2015,"JPN","39200032",39205615,"ISCED 3B, C","ISCED 3A","female","yes","yes",563.384,471.032,495.208,182.8375,"yes","yes",NA,"2","1","3+","26-100",-0.4733,-0.322
"1132",2015,"JPN","39200182",39206870,"ISCED 3A","ISCED 3A","female","yes","yes",577.195,646.299,547.077,164.9569,"yes","yes",NA,"3+","1","2","26-100",-0.7524,0.7653
"1133",2015,"JPN","39200166",39203389,"ISCED 3A","ISCED 3A","male","yes","yes",627.657,512.632,589.293,167.1039,"yes","yes",NA,"2","1","1","11-25",-1.1087,0.4978
"1134",2015,"JPN","39200080",39204444,"ISCED 2","ISCED 2","male","yes","yes",555.637,530.586,559.62,167.1515,"yes","yes",NA,"1","1","2","201-500",-1.0367,-1.3499
"1135",2015,"JPN","39200067",39202976,"ISCED 3A",NA,"male","no","no",494.846,490.593,564.774,158.4868,"yes","yes",NA,"2","2","2","26-100",-1.3686,0.5418
"1136",2015,"JPN","39200196",39203451,"ISCED 3A","ISCED 3A","female","yes","yes",591.383,611.698,635.91,178.5304,"yes","yes",NA,"3+","2","1","26-100",-0.4013,0.4682
"1137",2015,"JPN","39200072",39205073,"ISCED 3A","ISCED 2","male","yes","yes",447.617,354.939,459.152,186.6471,"yes","yes",NA,"2","1","2","26-100",-0.6219,0.5052
"1138",2015,"JPN","39200068",39206514,"ISCED 3A","ISCED 3A","female","yes","yes",542.786,573.26,592.392,203.1997,"yes","yes",NA,"2","2","2","26-100",-0.604,0.1176
"1139",2015,"JPN","39200188",39207052,"ISCED 3B, C","ISCED 3A","male","yes","yes",467.304,392.243,426.284,182.8375,"yes","yes",NA,"1","2","2","101-200",-0.8133,-0.7701
"1140",2015,"JPN","39200006",39201632,"ISCED 3A","ISCED 3A","female","yes","yes",611.37,598.285,577.566,165.0369,"yes","yes",NA,"3+","1","2","more than 500",-0.3665,0.0237
"1141",2015,"JPN","39200173",39206441,"ISCED 3A","ISCED 3A","male","yes","yes",361.592,190.358,362.407,175.1346,"yes","yes",NA,"1","1","0","26-100",-1.3468,-0.2416
"1142",2015,"JPN","39200035",39204521,"ISCED 3A","ISCED 3A","male","yes","yes",466.799,465.686,504.3,180.0374,"yes","yes",NA,"1","1","1","11-25",-0.9691,0.0277
"1143",2015,"JPN","39200129",39203708,NA,NA,"male","yes","yes",584.612,551.132,624.238,214.5499,"yes","no",NA,"1","3+","3+","26-100",0.5509,NA
"1144",2015,"JPN","39200136",39204681,"ISCED 3A","ISCED 2","female","yes","yes",445.605,573.322,568.711,170.0995,"yes","no",NA,"2","3+","3+","201-500",0.0827,-0.5797
"1145",2015,"JPN","39200101",39202343,"ISCED 3A","ISCED 3A","female","yes","yes",498.673,607.339,555.903,161.9918,"yes","yes",NA,"2","1","2","26-100",-0.9581,-0.776
"1146",2015,"JPN","39200073",39204285,"ISCED 3A","ISCED 3A","male","yes","yes",477.163,501.813,515.039,164.5833,"no","yes",NA,"3+","3+","2","101-200",1.4737,0.2323
"1147",2015,"JPN","39200091",39204244,"ISCED 3A","ISCED 3A","female","yes","yes",541.311,536.258,547.508,178.6416,"yes","yes",NA,"3+","2","2","26-100",0.1602,0.309
"1148",2015,"JPN","39200129",39200122,"ISCED 3A","ISCED 3A","female","yes","yes",514.447,548.236,482.257,189.3087,"yes","yes",NA,"1","2","1","201-500",-0.4919,0.2307
